s,Pa,m/s,
 1.5002548E+000,-3.1939678E-002, 6.7841855E-005, 3.0000000E+000
 1.5021294E+000,-2.6291854E-002, 8.1333719E-005, 3.0000000E+000
 1.5040041E+000,-2.2561916E-002, 9.3455024E-005, 3.0000000E+000
 1.5061465E+000,-2.0499210E-002, 8.1507362E-005, 3.5000000E+000
 1.5080211E+000,-2.0728131E-002, 8.2487789E-005, 3.5714286E+000
 1.5101636E+000,-2.3756523E-002, 7.3247315E-005, 4.0000000E+000
 1.5120382E+000,-2.9803387E-002, 8.1152361E-005, 3.7142857E+000
 1.5141807E+000,-3.9264942E-002, 8.5648636E-005, 3.0000000E+000
 1.5160553E+000,-5.2139971E-002, 8.3713618E-005, 2.4285714E+000
 1.5181977E+000,-6.8544634E-002, 6.9075550E-005, 2.3750000E+000
 1.5200455E+000,-8.7804477E-002, 5.0816529E-005, 2.7246687E+000
 1.5222140E+000,-1.0957560E-001, 7.0420579E-005, 2.2222222E+000
 1.5241416E+000,-1.3175433E-001, 7.3251096E-005, 2.2500000E+000
 1.5260691E+000,-1.5167656E-001, 6.5487493E-005, 2.0000000E+000
 1.5282376E+000,-1.7027400E-001, 7.0186814E-005, 2.3333333E+000
 1.5301652E+000,-1.8484148E-001, 5.6541384E-005, 3.0000000E+000
 1.5320928E+000,-1.9363498E-001, 7.5911970E-005, 2.2500000E+000
 1.5340203E+000,-1.9709424E-001, 8.3001109E-005, 2.0000000E+000
 1.5361888E+000,-1.9483795E-001, 8.4790988E-005, 2.0000000E+000
 1.5381164E+000,-1.8721854E-001, 9.0850001E-005, 2.0000000E+000
 1.5400439E+000,-1.7600675E-001, 6.6963767E-005, 2.7500000E+000
 1.5422124E+000,-1.6133336E-001, 7.5463348E-005, 2.4444444E+000
 1.5440677E+000,-1.4625372E-001, 8.7863348E-005, 2.1428571E+000
 1.5461880E+000,-1.3152998E-001, 7.3833389E-005, 2.3750000E+000
 1.5480433E+000,-1.1852940E-001, 7.6178547E-005, 2.2857143E+000
 1.5501636E+000,-1.0793902E-001, 7.7609797E-005, 2.0000000E+000
 1.5520189E+000,-9.9792548E-002, 9.0059957E-005, 2.0000000E+000
 1.5541392E+000,-9.4067049E-002, 9.1224446E-005, 2.1250000E+000
 1.5562595E+000,-9.0177826E-002, 7.1781004E-005, 2.7500000E+000
 1.5581148E+000,-8.8171848E-002, 8.2970694E-005, 3.0000000E+000
 1.5602351E+000,-8.7470678E-002, 9.0409241E-005, 3.1250000E+000
 1.5620904E+000,-8.7972314E-002, 8.9565634E-005, 3.0000000E+000
 1.5642107E+000,-8.9867191E-002, 7.9390613E-005, 3.0000000E+000
 1.5660660E+000,-9.3143069E-002, 7.8153298E-005, 3.0000000E+000
 1.5681863E+000,-9.7600639E-002, 8.1529253E-005, 3.0000000E+000
 1.5700416E+000,-1.0259091E-001, 7.8233985E-005, 2.8571429E+000
 1.5721619E+000,-1.0716601E-001, 8.1809298E-005, 2.3750000E+000
 1.5740172E+000,-1.1013454E-001, 7.1349880E-005, 2.0000000E+000
 1.5761375E+000,-1.1005867E-001, 4.9381104E-005, 2.0000000E+000
 1.5782578E+000,-1.0562146E-001, 5.3658278E-005, 2.0000000E+000
 1.5801131E+000,-9.7228228E-002, 7.8505438E-005, 2.2857143E+000
 1.5822334E+000,-8.5384369E-002, 7.6506582E-005, 2.5000000E+000
 1.5840887E+000,-7.1294775E-002, 7.2901030E-005, 2.5714286E+000
 1.5862090E+000,-5.5792856E-002, 6.0288549E-005, 3.0000000E+000
 1.5880643E+000,-3.9742458E-002, 6.7884940E-005, 3.0000000E+000
 1.5901846E+000,-2.4136098E-002, 6.2443050E-005, 3.0000000E+000
 1.5920399E+000,-1.0136921E-002, 6.6517869E-005, 3.0000000E+000
 1.5941602E+000, 9.2992750E-004, 7.9780420E-005, 3.0000000E+000
 1.5960155E+000, 8.2197941E-003, 8.6773810E-005, 3.0000000E+000
 1.5981358E+000, 1.0974763E-002, 8.2964079E-005, 3.0000000E+000
 1.6002561E+000, 8.9875857E-003, 5.5446658E-005, 3.0000000E+000
 1.6021114E+000, 2.8374910E-003, 6.1791496E-005, 2.8571429E+000
 1.6042317E+000,-7.0331974E-003, 6.4725318E-005, 3.0000000E+000
 1.6060870E+000,-1.9881893E-002, 7.6902050E-005, 3.0000000E+000
 1.6082073E+000,-3.5286993E-002, 8.6582078E-005, 3.2500000E+000
 1.6100626E+000,-5.2711554E-002, 8.2264499E-005, 3.4285714E+000
 1.6121829E+000,-7.1924351E-002, 8.2524590E-005, 3.5000000E+000
 1.6140382E+000,-9.2608593E-002, 8.4984194E-005, 3.5714286E+000
 1.6161585E+000,-1.1455966E-001, 7.3842119E-005, 4.0000000E+000
 1.6180138E+000,-1.3730661E-001, 8.0071061E-005, 3.5714286E+000
 1.6201341E+000,-1.6012862E-001, 8.3214078E-005, 2.6250000E+000
 1.6222544E+000,-1.8327234E-001, 7.0011451E-005, 2.2500000E+000
 1.6241097E+000,-2.0233085E-001, 5.5327161E-005, 2.4285714E+000
 1.6261231E+000,-2.1684053E-001, 6.2386706E-005, 2.2632686E+000
 1.6280297E+000,-2.2594991E-001, 6.4611238E-005, 2.6250000E+000
 1.6301746E+000,-2.2807798E-001, 7.2650210E-005, 2.1111111E+000
 1.6320812E+000,-2.2275494E-001, 7.0017558E-005, 2.0000000E+000
 1.6342261E+000,-2.1001843E-001, 6.4001838E-005, 2.6666667E+000
 1.6361327E+000,-1.9124127E-001, 6.5082281E-005, 2.7500000E+000
 1.6380393E+000,-1.6941618E-001, 8.1462588E-005, 2.0000000E+000
 1.6401842E+000,-1.4375603E-001, 8.3947058E-005, 2.0000000E+000
 1.6420908E+000,-1.1741541E-001, 9.1567890E-005, 2.0000000E+000
 1.6442357E+000,-9.1939103E-002, 6.9195228E-005, 2.6666667E+000
 1.6461423E+000,-6.8424357E-002, 5.9781582E-005, 2.8750000E+000
 1.6480489E+000,-4.8873874E-002, 8.4268781E-005, 2.0000000E+000
 1.6501938E+000,-3.1436788E-002, 7.8567107E-005, 2.0000000E+000
 1.6521004E+000,-1.7865405E-002, 7.5361641E-005, 2.0000000E+000
 1.6540070E+000,-9.2885429E-003, 6.7406729E-005, 2.0000000E+000
 1.6560804E+000,-5.2179417E-003, 8.2580160E-005, 2.0000000E+000
 1.6581777E+000,-6.7300637E-003, 9.2724848E-005, 2.0000000E+000
 1.6600128E+000,-1.3680726E-002, 7.5338743E-005, 2.5714286E+000
 1.6621100E+000,-2.5852050E-002, 7.3098680E-005, 3.0000000E+000
 1.6642073E+000,-4.3563172E-002, 8.8587691E-005, 3.0000000E+000
 1.6660424E+000,-6.3439163E-002, 8.6772113E-005, 3.0000000E+000
 1.6681396E+000,-8.5055098E-002, 8.1146547E-005, 3.0000000E+000
 1.6702369E+000,-1.0810755E-001, 7.8981884E-005, 3.0000000E+000
 1.6720720E+000,-1.2798039E-001, 8.3081305E-005, 3.0000000E+000
 1.6741692E+000,-1.4446271E-001, 8.1195396E-005, 3.0000000E+000
 1.6760043E+000,-1.5650654E-001, 7.9365729E-005, 2.5714286E+000
 1.6781016E+000,-1.6323273E-001, 8.5806987E-005, 2.0000000E+000
 1.6801988E+000,-1.6477561E-001, 6.2431722E-005, 2.0000000E+000
 1.6820339E+000,-1.6166501E-001, 5.3097739E-005, 2.0000000E+000
 1.6841311E+000,-1.5523975E-001, 7.8255085E-005, 2.2500000E+000
 1.6862284E+000,-1.4638343E-001, 5.3580215E-005, 3.0000000E+000
 1.6880635E+000,-1.3750302E-001, 8.0982050E-005, 2.4285714E+000
 1.6901607E+000,-1.2910145E-001, 6.2755091E-005, 3.0000000E+000
 1.6922580E+000,-1.2138154E-001, 7.1402068E-005, 3.0000000E+000
 1.6940931E+000,-1.1566604E-001, 6.3546926E-005, 3.0000000E+000
 1.6961903E+000,-1.1165383E-001, 6.9547685E-005, 3.0000000E+000
 1.6980254E+000,-1.0937615E-001, 8.4664530E-005, 3.0000000E+000
 1.7001227E+000,-1.0901666E-001, 9.3546534E-005, 3.0000000E+000
 1.7022199E+000,-1.1079895E-001, 8.5972673E-005, 3.0000000E+000
 1.7040550E+000,-1.1460562E-001, 5.7269859E-005, 3.0000000E+000
 1.7061523E+000,-1.2065730E-001, 6.5684058E-005, 2.8750000E+000
 1.7082495E+000,-1.2966691E-001, 6.7786885E-005, 3.0000000E+000
 1.7100846E+000,-1.4074157E-001, 8.4207586E-005, 3.0000000E+000
 1.7121819E+000,-1.5474707E-001, 8.1007409E-005, 3.5000000E+000
 1.7140170E+000,-1.7175253E-001, 8.6793141E-005, 3.4285714E+000
 1.7161142E+000,-1.9184872E-001, 8.4661042E-005, 3.5000000E+000
 1.7182115E+000,-2.1612425E-001, 7.9927451E-005, 3.7500000E+000
 1.7200466E+000,-2.4051886E-001, 7.5422083E-005, 4.0000000E+000
 1.7221438E+000,-2.6451097E-001, 8.4275119E-005, 3.3750000E+000
 1.7242411E+000,-2.8644559E-001, 8.1573400E-005, 2.5000000E+000
 1.7260761E+000,-3.0029513E-001, 6.8182430E-005, 2.1428571E+000
 1.7281734E+000,-3.0461102E-001, 4.8594652E-005, 2.6250000E+000
 1.7300607E+000,-2.9804137E-001, 6.9732660E-005, 2.0000000E+000
 1.7321839E+000,-2.8102368E-001, 6.2426637E-005, 2.7777778E+000
 1.7340713E+000,-2.5652346E-001, 7.2170127E-005, 2.0000000E+000
 1.7361945E+000,-2.2768416E-001, 7.7756851E-005, 2.0000000E+000
 1.7380818E+000,-1.9871218E-001, 5.4773356E-005, 3.0000000E+000
 1.7402050E+000,-1.7237298E-001, 7.4317760E-005, 2.4444444E+000
 1.7420924E+000,-1.5000898E-001, 8.2339989E-005, 2.0000000E+000
 1.7442156E+000,-1.3212082E-001, 9.0283152E-005, 2.0000000E+000
 1.7461029E+000,-1.1826468E-001, 8.5417557E-005, 2.2500000E+000
 1.7482261E+000,-1.0802922E-001, 6.2607278E-005, 2.8888889E+000
 1.7501135E+000,-1.0058050E-001, 7.7126514E-005, 2.3750000E+000
 1.7520008E+000,-9.5531076E-002, 8.1529223E-005, 2.0000000E+000
 1.7541240E+000,-9.1638068E-002, 7.8552965E-005, 2.0000000E+000
 1.7560113E+000,-8.8784238E-002, 7.5608049E-005, 2.0000000E+000
 1.7581817E+000,-8.6614827E-002, 7.1301500E-005, 2.0000000E+000
 1.7602578E+000,-8.4745614E-002, 8.8180599E-005, 2.0000000E+000
 1.7620743E+000,-8.3381704E-002, 8.6064696E-005, 2.1428571E+000
 1.7641504E+000,-8.2151478E-002, 6.8968690E-005, 2.8750000E+000
 1.7662264E+000,-8.0854714E-002, 8.2093275E-005, 3.0000000E+000
 1.7680430E+000,-7.9499878E-002, 8.9930897E-005, 3.0000000E+000
 1.7701190E+000,-7.7788071E-002, 8.4352273E-005, 3.0000000E+000
 1.7721951E+000,-7.5275969E-002, 8.1021820E-005, 3.0000000E+000
 1.7740116E+000,-7.1988414E-002, 8.2368171E-005, 3.0000000E+000
 1.7760877E+000,-6.7586100E-002, 8.5146177E-005, 3.0000000E+000
 1.7781637E+000,-6.1773603E-002, 7.9786983E-005, 2.8750000E+000
 1.7802398E+000,-5.5245779E-002, 8.2884320E-005, 2.2500000E+000
 1.7820563E+000,-4.9209853E-002, 7.4736962E-005, 2.0000000E+000
 1.7841323E+000,-4.4144606E-002, 5.5815483E-005, 2.0000000E+000
 1.7861044E+000,-4.0493710E-002, 7.0372885E-005, 2.0000000E+000
 1.7882061E+000,-3.9162217E-002, 7.9807303E-005, 2.3333333E+000
 1.7900742E+000,-4.0319688E-002, 8.9192184E-005, 2.1250000E+000
 1.7921759E+000,-4.3613776E-002, 7.7978975E-005, 2.4444444E+000
 1.7940440E+000,-4.8660968E-002, 5.9585069E-005, 3.0000000E+000
 1.7961457E+000,-5.5245242E-002, 6.3469821E-005, 2.8888889E+000
 1.7980138E+000,-6.3143051E-002, 5.9144755E-005, 2.8750000E+000
 1.8001155E+000,-7.2380570E-002, 6.7179310E-005, 3.0000000E+000
 1.8022171E+000,-8.3705811E-002, 7.7325260E-005, 3.0000000E+000
 1.8040853E+000,-9.6122592E-002, 7.6076905E-005, 3.0000000E+000
 1.8061869E+000,-1.1068172E-001, 5.4028868E-005, 3.0000000E+000
 1.8081952E+000,-1.2844760E-001, 6.9600980E-005, 2.7674419E+000
 1.8102501E+000,-1.4934112E-001, 6.9018407E-005, 3.0000000E+000
 1.8120482E+000,-1.7261720E-001, 7.7808763E-005, 3.0000000E+000
 1.8141031E+000,-1.9957543E-001, 7.8353731E-005, 3.5000000E+000
 1.8161581E+000,-2.3202988E-001, 7.8689132E-005, 3.6250000E+000
 1.8182130E+000,-2.6749002E-001, 8.4916188E-005, 3.5000000E+000
 1.8200111E+000,-3.0174174E-001, 8.5435065E-005, 3.5714286E+000
 1.8220661E+000,-3.3393551E-001, 7.4751124E-005, 4.0000000E+000
 1.8241210E+000,-3.6162188E-001, 8.3588759E-005, 3.5000000E+000
 1.8261760E+000,-3.7866006E-001, 8.4908793E-005, 2.5000000E+000
 1.8282309E+000,-3.8530795E-001, 6.0929534E-005, 2.3750000E+000
 1.8300290E+000,-3.7452235E-001, 6.4683310E-005, 2.2857143E+000
 1.8320840E+000,-3.4858062E-001, 7.8872354E-005, 2.1250000E+000
 1.8341389E+000,-3.0954336E-001, 6.2925867E-005, 3.0000000E+000
 1.8361939E+000,-2.6536436E-001, 7.5143052E-005, 2.2500000E+000
 1.8382488E+000,-2.2046340E-001, 8.9979563E-005, 2.1250000E+000
 1.8400469E+000,-1.8151558E-001, 6.5527195E-005, 3.0000000E+000
 1.8421019E+000,-1.4708906E-001, 7.1733538E-005, 2.7500000E+000
 1.8441568E+000,-1.1630463E-001, 8.6090349E-005, 2.2500000E+000
 1.8462118E+000,-9.0287530E-002, 8.1819704E-005, 2.5000000E+000
 1.8480098E+000,-6.9312870E-002, 6.8741055E-005, 2.8571429E+000
 1.8500648E+000,-5.1087466E-002, 6.9303354E-005, 3.0000000E+000
 1.8521197E+000,-3.3284141E-002, 6.8085407E-005, 2.7500000E+000
 1.8541747E+000,-1.6261994E-002, 7.7008463E-005, 2.3750000E+000
 1.8562296E+000, 6.8363449E-004, 8.2200178E-005, 2.2500000E+000
 1.8580277E+000, 1.6651069E-002, 7.6109627E-005, 2.2857143E+000
 1.8600827E+000, 3.2344120E-002, 8.3015353E-005, 2.0000000E+000
 1.8621376E+000, 4.7744586E-002, 8.7483031E-005, 2.0000000E+000
 1.8641926E+000, 5.9889330E-002, 8.3004936E-005, 2.2500000E+000
 1.8662475E+000, 6.4226300E-002, 7.0735273E-005, 2.8750000E+000
 1.8680456E+000, 5.7085676E-002, 8.3004981E-005, 3.0000000E+000
 1.8701006E+000, 4.4337629E-002, 8.9501942E-005, 3.0000000E+000
 1.8721555E+000, 2.5207635E-002, 8.4620635E-005, 3.0000000E+000
 1.8742105E+000, 1.0502077E-003, 8.1943139E-005, 3.0000000E+000
 1.8760085E+000,-2.2665669E-002, 8.3019393E-005, 3.0000000E+000
 1.8780635E+000,-4.4550724E-002, 8.5747651E-005, 3.0000000E+000
 1.8801184E+000,-6.3890118E-002, 7.9533758E-005, 2.8750000E+000
 1.8821734E+000,-7.7788901E-002, 8.9718905E-005, 2.1250000E+000
 1.8842283E+000,-8.6128488E-002, 7.3691536E-005, 2.0000000E+000
 1.8860264E+000,-8.9945471E-002, 5.5613343E-005, 2.0000000E+000
 1.8881831E+000,-9.0856750E-002, 7.7615071E-005, 2.0000000E+000
 1.8900312E+000,-9.0362783E-002, 7.6372163E-005, 2.5000000E+000
 1.8921102E+000,-8.9429254E-002, 8.5184176E-005, 2.2222222E+000
 1.8941893E+000,-8.8616814E-002, 6.9335504E-005, 2.6666667E+000
 1.8960374E+000,-8.8477943E-002, 6.0880975E-005, 3.0000000E+000
 1.8981164E+000,-8.9290286E-002, 6.2624273E-005, 2.8888889E+000
 1.9001955E+000,-9.1397078E-002, 5.7336674E-005, 3.0000000E+000
 1.9020436E+000,-9.4743410E-002, 7.2288304E-005, 3.0000000E+000
 1.9041226E+000,-9.9648518E-002, 8.0748613E-005, 3.0000000E+000
 1.9062017E+000,-1.0677310E-001, 7.3135390E-005, 3.0000000E+000
 1.9080498E+000,-1.1565361E-001, 5.6684361E-005, 2.8750000E+000
 1.9100827E+000,-1.2689490E-001, 6.3511089E-005, 3.0000000E+000
 1.9121155E+000,-1.4167557E-001, 7.0998120E-005, 3.0000000E+000
 1.9141484E+000,-1.6006179E-001, 8.2556617E-005, 3.1250000E+000
 1.9161813E+000,-1.8258583E-001, 7.1349823E-005, 3.7500000E+000
 1.9182141E+000,-2.0979339E-001, 8.1419616E-005, 3.6250000E+000
 1.9202470E+000,-2.4985096E-001, 8.6016525E-005, 3.5000000E+000
 1.9220258E+000,-2.9288264E-001, 8.2653071E-005, 3.7142857E+000
 1.9240586E+000,-3.3210999E-001, 7.5983827E-005, 4.0000000E+000
 1.9260915E+000,-3.6620266E-001, 8.1874025E-005, 3.2500000E+000
 1.9281244E+000,-3.8571178E-001, 6.7103037E-005, 2.6250000E+000
 1.9301573E+000,-3.8768323E-001, 6.8837584E-005, 2.0000000E+000
 1.9321901E+000,-3.7228378E-001, 5.7418483E-005, 2.6250000E+000
 1.9342230E+000,-3.4119278E-001, 6.9649276E-005, 2.5000000E+000
 1.9360018E+000,-3.0287547E-001, 6.6534402E-005, 2.8571429E+000
 1.9380346E+000,-2.6176083E-001, 8.9210623E-005, 2.0000000E+000
 1.9400675E+000,-2.1817937E-001, 7.6472023E-005, 2.5000000E+000
 1.9421004E+000,-1.7849037E-001, 6.9950924E-005, 3.0000000E+000
 1.9441332E+000,-1.4307064E-001, 7.3874258E-005, 2.5000000E+000
 1.9461661E+000,-1.1174367E-001, 8.3872165E-005, 2.3750000E+000
 1.9481990E+000,-8.3781582E-002, 7.9992567E-005, 2.6250000E+000
 1.9502319E+000,-5.8294009E-002, 6.5923130E-005, 3.0000000E+000
 1.9520106E+000,-3.5733763E-002, 6.6259046E-005, 3.0000000E+000
 1.9540435E+000,-1.3755951E-002, 7.6642307E-005, 2.5000000E+000
 1.9560764E+000, 9.3874743E-003, 7.5541355E-005, 2.3750000E+000
 1.9581092E+000, 3.1828989E-002, 7.7457705E-005, 2.3750000E+000
 1.9601421E+000, 5.2297855E-002, 8.8590324E-005, 2.0000000E+000
 1.9621750E+000, 6.8362740E-002, 8.3143169E-005, 2.0000000E+000
 1.9642078E+000, 7.0301029E-002, 9.0310156E-005, 2.0000000E+000
 1.9662407E+000, 6.3306623E-002, 6.7930096E-005, 2.7500000E+000
 1.9680195E+000, 5.0340659E-002, 7.4734684E-005, 3.0000000E+000
 1.9700524E+000, 3.0037504E-002, 8.7414655E-005, 3.0000000E+000
 1.9720852E+000, 2.7049904E-003, 8.6819809E-005, 3.0000000E+000
 1.9741181E+000,-2.6540922E-002, 8.4463311E-005, 3.0000000E+000
 1.9761510E+000,-5.4231968E-002, 8.2201771E-005, 3.0000000E+000
 1.9781838E+000,-7.7345743E-002, 8.5530573E-005, 3.0000000E+000
 1.9802167E+000,-9.3988801E-002, 8.2192412E-005, 3.0000000E+000
 1.9822496E+000,-1.0371717E-001, 8.1716657E-005, 2.5000000E+000
 1.9840283E+000,-1.0755519E-001, 8.2089572E-005, 2.0000000E+000
 1.9860612E+000,-1.0756130E-001, 6.3737966E-005, 2.0000000E+000
 1.9880941E+000,-1.0508769E-001, 6.9884663E-005, 2.0000000E+000
 1.9901270E+000,-1.0143640E-001, 6.1149812E-005, 2.8750000E+000
 1.9921598E+000,-9.7662907E-002, 6.3440674E-005, 2.8750000E+000
 1.9941927E+000,-9.4447031E-002, 6.0124168E-005, 3.0000000E+000
 1.9962256E+000,-9.2201856E-002, 7.5367537E-005, 3.0000000E+000
 1.9980043E+000,-9.1185674E-002, 7.4537844E-005, 3.0000000E+000
 2.0000000E+000,-9.1358720E-002, 6.5204440E-005, 3.0000000E+000
