s,Pa,m/s,,s
Time,"pres","error","iter","cpu"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2030450E+000
 3.9528471E-003, 5.7933749E-002, 0.0000000E+000, 1.0000000E+000, 1.4806610E+000
 7.9056942E-003, 5.7927390E-002, 0.0000000E+000, 1.0000000E+000, 1.6726110E+000
 1.1858541E-002, 5.7919221E-002, 0.0000000E+000, 1.0000000E+000, 1.8500450E+000
 1.5811388E-002, 5.7909244E-002, 0.0000000E+000, 1.0000000E+000, 2.0347950E+000
 1.9764235E-002, 5.7897460E-002, 0.0000000E+000, 1.0000000E+000, 2.1624851E+000
 2.3717082E-002, 5.7883871E-002, 0.0000000E+000, 1.0000000E+000, 2.3503289E+000
 2.7669930E-002, 5.7868477E-002, 0.0000000E+000, 1.0000000E+000, 2.5342560E+000
 3.1622777E-002, 5.7851282E-002, 0.0000000E+000, 1.0000000E+000, 2.7229330E+000
 3.5575624E-002, 5.7832286E-002, 0.0000000E+000, 1.0000000E+000, 2.8506660E+000
 3.9528471E-002, 5.7811493E-002, 0.0000000E+000, 1.0000000E+000, 3.0289869E+000
 4.3481318E-002, 5.7788905E-002, 0.0000000E+000, 1.0000000E+000, 3.1977379E+000
 4.7434165E-002, 5.7764525E-002, 0.0000000E+000, 1.0000000E+000, 3.3768179E+000
 5.1387012E-002, 5.7738356E-002, 0.0000000E+000, 1.0000000E+000, 3.6094470E+000
 5.5339859E-002, 5.7710402E-002, 0.0000000E+000, 1.0000000E+000, 3.8118949E+000
 5.9292706E-002, 5.7680664E-002, 0.0000000E+000, 1.0000000E+000, 4.0141802E+000
 6.3245553E-002, 5.7649149E-002, 0.0000000E+000, 1.0000000E+000, 4.1783762E+000
 6.7198400E-002, 5.7615858E-002, 0.0000000E+000, 1.0000000E+000, 4.2945232E+000
 7.1151247E-002, 5.7580797E-002, 0.0000000E+000, 1.0000000E+000, 4.4541349E+000
 7.5104094E-002, 5.7543970E-002, 0.0000000E+000, 1.0000000E+000, 4.6115150E+000
 7.9056942E-002, 5.7505381E-002, 0.0000000E+000, 1.0000000E+000, 4.7837272E+000
 8.2484486E-002, 5.7480034E-002, 0.0000000E+000, 1.0000000E+000, 4.9792170E+000
 8.5912031E-002, 5.7444242E-002, 0.0000000E+000, 1.0000000E+000, 5.1078701E+000
 8.9339576E-002, 5.7407135E-002, 0.0000000E+000, 1.0000000E+000, 5.2578821E+000
 9.2349007E-002, 5.7382047E-002, 0.0000000E+000, 1.0000000E+000, 5.4567032E+000
 9.5358437E-002, 5.7347660E-002, 0.0000000E+000, 1.0000000E+000, 5.6046958E+000
 9.8367868E-002, 5.7312265E-002, 0.0000000E+000, 1.0000000E+000, 5.7337022E+000
 1.0137730E-001, 5.7275867E-002, 0.0000000E+000, 1.0000000E+000, 5.8816161E+000
 1.0400420E-001, 5.7252160E-002, 0.0000000E+000, 1.0000000E+000, 6.0786719E+000
 1.0663110E-001, 5.7219031E-002, 0.0000000E+000, 1.0000000E+000, 6.2305102E+000
 1.0925800E-001, 5.7185143E-002, 0.0000000E+000, 1.0000000E+000, 6.3592701E+000
 1.1188490E-001, 5.7150496E-002, 0.0000000E+000, 1.0000000E+000, 6.7941398E+000
 1.1451180E-001, 5.7115092E-002, 0.0000000E+000, 1.0000000E+000, 6.9801950E+000
 1.1682008E-001, 5.7091695E-002, 0.0000000E+000, 1.0000000E+000, 7.3066978E+000
 1.1912836E-001, 5.7059543E-002, 6.9388939E-018, 1.0000000E+000, 7.6419391E+000
 1.2143664E-001, 5.7026812E-002, 6.9388939E-018, 1.0000000E+000, 7.9323711E+000
 1.2374492E-001, 5.6993501E-002, 6.9388939E-018, 1.0000000E+000, 8.2879171E+000
 1.2605319E-001, 5.6959612E-002, 1.3877788E-017, 1.0000000E+000, 9.1048059E+000
 1.2836147E-001, 5.6925147E-002, 1.3877788E-017, 1.0000000E+000, 9.2545919E+000
 1.3041382E-001, 5.6901498E-002, 0.0000000E+000, 1.0000000E+000, 9.4458322E+000
 1.3246616E-001, 5.6870033E-002, 0.0000000E+000, 1.0000000E+000, 9.6085434E+000
 1.3451851E-001, 5.6838115E-002, 0.0000000E+000, 1.0000000E+000, 9.7592487E+000
 1.3657085E-001, 5.6805746E-002, 0.0000000E+000, 1.0000000E+000, 9.9324131E+000
 1.3862319E-001, 5.6772926E-002, 0.0000000E+000, 1.0000000E+000, 1.0048243E+001
 1.4067554E-001, 5.6739656E-002, 0.0000000E+000, 1.0000000E+000, 1.0213570E+001
 1.4272788E-001, 5.6705938E-002, 0.0000000E+000, 1.0000000E+000, 1.0660847E+001
 1.4478022E-001, 5.6671773E-002, 0.0000000E+000, 1.0000000E+000, 1.0896466E+001
 1.4660554E-001, 5.6648454E-002, 0.0000000E+000, 1.0000000E+000, 1.1287854E+001
 1.4843085E-001, 5.6617430E-002, 0.0000000E+000, 1.0000000E+000, 1.1538147E+001
 1.5025616E-001, 5.6586054E-002, 0.0000000E+000, 1.0000000E+000, 1.1698560E+001
 1.5208148E-001, 5.6554328E-002, 0.0000000E+000, 1.0000000E+000, 1.1865869E+001
 1.5390679E-001, 5.6522252E-002, 0.0000000E+000, 1.0000000E+000, 1.1982278E+001
 1.5573210E-001, 5.6489827E-002, 0.0000000E+000, 1.0000000E+000, 1.2101268E+001
 1.5755742E-001, 5.6457053E-002, 0.0000000E+000, 1.0000000E+000, 1.2264861E+001
 1.5938273E-001, 5.6423933E-002, 0.0000000E+000, 1.0000000E+000, 1.2434335E+001
 1.6120804E-001, 5.6390465E-002, 0.0000000E+000, 1.0000000E+000, 1.2598005E+001
 1.6303336E-001, 5.6356652E-002, 0.0000000E+000, 1.0000000E+000, 1.2726857E+001
 1.6467177E-001, 5.6332858E-002, 0.0000000E+000, 1.0000000E+000, 1.2926044E+001
 1.6631019E-001, 5.6302000E-002, 0.0000000E+000, 1.0000000E+000, 1.3092986E+001
 1.6794861E-001, 5.6270866E-002, 0.0000000E+000, 1.0000000E+000, 1.3253114E+001
 1.6958703E-001, 5.6239455E-002, 0.0000000E+000, 1.0000000E+000, 1.3372727E+001
 1.7122544E-001, 5.6207770E-002, 0.0000000E+000, 1.0000000E+000, 1.3489098E+001
 1.7286386E-001, 5.6175809E-002, 0.0000000E+000, 1.0000000E+000, 1.3661609E+001
 1.7450228E-001, 5.6143574E-002, 0.0000000E+000, 1.0000000E+000, 1.3818911E+001
 1.7614070E-001, 5.6111066E-002, 0.0000000E+000, 1.0000000E+000, 1.3995170E+001
 1.7777911E-001, 5.6078285E-002, 0.0000000E+000, 1.0000000E+000, 1.4487540E+001
 1.7941753E-001, 5.6045232E-002, 0.0000000E+000, 1.0000000E+000, 1.4632482E+001
 1.8105595E-001, 5.6011908E-002, 0.0000000E+000, 1.0000000E+000, 1.4771146E+001
 1.8269437E-001, 5.5978313E-002, 0.0000000E+000, 1.0000000E+000, 1.5273692E+001
 1.8433278E-001, 5.5944447E-002, 0.0000000E+000, 1.0000000E+000, 1.5601669E+001
 1.8580511E-001, 5.5920603E-002, 0.0000000E+000, 1.0000000E+000, 1.5886340E+001
 1.8727744E-001, 5.5889774E-002, 0.0000000E+000, 1.0000000E+000, 1.5995625E+001
 1.8874976E-001, 5.5858728E-002, 0.0000000E+000, 1.0000000E+000, 1.6158019E+001
 1.9022209E-001, 5.5827466E-002, 0.0000000E+000, 1.0000000E+000, 1.6319129E+001
 1.9169442E-001, 5.5795988E-002, 0.0000000E+000, 1.0000000E+000, 1.6491961E+001
 1.9316674E-001, 5.5764295E-002, 0.0000000E+000, 1.0000000E+000, 1.6598025E+001
 1.9463907E-001, 5.5732387E-002, 0.0000000E+000, 1.0000000E+000, 1.6774676E+001
 1.9611140E-001, 5.5700266E-002, 0.0000000E+000, 1.0000000E+000, 1.6890595E+001
 1.9758372E-001, 5.5667931E-002, 0.0000000E+000, 1.0000000E+000, 1.7063125E+001
 1.9905605E-001, 5.5635383E-002, 0.0000000E+000, 1.0000000E+000, 1.7169097E+001
 2.0052838E-001, 5.5602622E-002, 0.0000000E+000, 1.0000000E+000, 1.7345960E+001
 2.0200071E-001, 5.5569650E-002, 0.0000000E+000, 1.0000000E+000, 1.7499438E+001
 2.0347303E-001, 5.5536466E-002, 0.0000000E+000, 1.0000000E+000, 1.7627801E+001
 2.0494536E-001, 5.5503071E-002, 0.0000000E+000, 1.0000000E+000, 1.7734025E+001
 2.0641769E-001, 5.5469466E-002, 0.0000000E+000, 1.0000000E+000, 1.7898915E+001
 2.0789001E-001, 5.5435651E-002, 0.0000000E+000, 1.0000000E+000, 1.8385184E+001
 2.0936234E-001, 5.5401627E-002, 0.0000000E+000, 1.0000000E+000, 1.8529773E+001
 2.1068699E-001, 5.5377636E-002, 0.0000000E+000, 1.0000000E+000, 1.9101966E+001
 2.1201164E-001, 5.5346716E-002, 0.0000000E+000, 1.0000000E+000, 1.9257495E+001
 2.1333628E-001, 5.5315628E-002, 0.0000000E+000, 1.0000000E+000, 1.9449771E+001
 2.1466093E-001, 5.5284372E-002, 0.0000000E+000, 1.0000000E+000, 1.9759450E+001
 2.1598558E-001, 5.5252948E-002, 0.0000000E+000, 1.0000000E+000, 1.9933396E+001
 2.1731023E-001, 5.5221358E-002, 0.0000000E+000, 1.0000000E+000, 2.0062766E+001
 2.1863487E-001, 5.5189601E-002, 0.0000000E+000, 1.0000000E+000, 2.0214007E+001
 2.1995952E-001, 5.5157678E-002, 0.0000000E+000, 1.0000000E+000, 2.0376721E+001
 2.2128417E-001, 5.5125589E-002, 0.0000000E+000, 1.0000000E+000, 2.0483001E+001
 2.2260882E-001, 5.5093335E-002, 0.0000000E+000, 1.0000000E+000, 2.0611745E+001
 2.2393346E-001, 5.5060916E-002, 0.0000000E+000, 1.0000000E+000, 2.0760695E+001
 2.2525811E-001, 5.5028333E-002, 0.0000000E+000, 1.0000000E+000, 2.0879916E+001
 2.2658276E-001, 5.4995585E-002, 0.0000000E+000, 1.0000000E+000, 2.1025826E+001
 2.2790741E-001, 5.4962674E-002, 0.0000000E+000, 1.0000000E+000, 2.1184384E+001
 2.2923205E-001, 5.4929600E-002, 0.0000000E+000, 1.0000000E+000, 2.1291560E+001
 2.3055670E-001, 5.4896363E-002, 0.0000000E+000, 1.0000000E+000, 2.1434352E+001
 2.3188135E-001, 5.4862964E-002, 0.0000000E+000, 1.0000000E+000, 2.1581979E+001
 2.3320600E-001, 5.4829403E-002, 0.0000000E+000, 1.0000000E+000, 2.1701848E+001
 2.3453064E-001, 5.4795680E-002, 0.0000000E+000, 1.0000000E+000, 2.1856025E+001
 2.3585529E-001, 5.4761796E-002, 0.0000000E+000, 1.0000000E+000, 2.2462935E+001
 2.3717994E-001, 5.4727752E-002, 0.0000000E+000, 1.0000000E+000, 2.2584910E+001
 2.3850459E-001, 5.4693548E-002, 0.0000000E+000, 1.0000000E+000, 2.2786719E+001
 2.3982923E-001, 5.4659184E-002, 0.0000000E+000, 1.0000000E+000, 2.3163754E+001
 2.4101947E-001, 5.4635134E-002, 1.3877788E-017, 1.0000000E+000, 2.3350297E+001
 2.4220970E-001, 5.4604023E-002, 1.3877788E-017, 1.0000000E+000, 2.3684575E+001
 2.4339994E-001, 5.4572783E-002, 1.3877788E-017, 1.0000000E+000, 2.4842660E+001
 2.4459017E-001, 5.4541415E-002, 1.3877788E-017, 1.0000000E+000, 2.5553821E+001
 2.4578041E-001, 5.4509920E-002, 1.3877788E-017, 1.0000000E+000, 2.6695035E+001
 2.4697064E-001, 5.4478298E-002, 1.3877788E-017, 1.0000000E+000, 2.7407794E+001
 2.4816088E-001, 5.4446549E-002, 1.3877788E-017, 1.0000000E+000, 2.8349881E+001
 2.4935111E-001, 5.4414674E-002, 1.3877788E-017, 1.0000000E+000, 2.9120292E+001
 2.5054135E-001, 5.4382673E-002, 1.3877788E-017, 1.0000000E+000, 3.0383847E+001
 2.5173158E-001, 5.4350546E-002, 1.3877788E-017, 1.0000000E+000, 3.1297948E+001
 2.5292182E-001, 5.4318294E-002, 2.7755576E-017, 1.0000000E+000, 3.2049039E+001
 2.5411205E-001, 5.4285916E-002, 1.3877788E-017, 1.0000000E+000, 3.2779397E+001
 2.5530229E-001, 5.4253414E-002, 2.7755576E-017, 1.0000000E+000, 3.3542565E+001
 2.5649252E-001, 5.4220788E-002, 2.7755576E-017, 1.0000000E+000, 3.4262883E+001
 2.5768276E-001, 5.4188037E-002, 1.3877788E-017, 1.0000000E+000, 3.5143586E+001
 2.5887299E-001, 5.4155163E-002, 0.0000000E+000, 1.0000000E+000, 3.5855912E+001
 2.6006322E-001, 5.4122165E-002, 0.0000000E+000, 1.0000000E+000, 3.6619657E+001
 2.6125346E-001, 5.4089044E-002, 0.0000000E+000, 1.0000000E+000, 3.7350015E+001
 2.6244369E-001, 5.4055801E-002, 0.0000000E+000, 1.0000000E+000, 3.8651868E+001
 2.6363393E-001, 5.4022435E-002, 0.0000000E+000, 1.0000000E+000, 3.9364705E+001
 2.6482416E-001, 5.3988947E-002, 0.0000000E+000, 1.0000000E+000, 4.0106767E+001
 2.6601440E-001, 5.3955338E-002, 0.0000000E+000, 1.0000000E+000, 4.0838754E+001
 2.6720463E-001, 5.3921607E-002, 0.0000000E+000, 1.0000000E+000, 4.1634805E+001
 2.6839487E-001, 5.3887755E-002, 0.0000000E+000, 1.0000000E+000, 4.2350343E+001
 2.6958510E-001, 5.3853782E-002, 0.0000000E+000, 1.0000000E+000, 4.3113973E+001
 2.7077534E-001, 5.3819689E-002, 0.0000000E+000, 1.0000000E+000, 4.3825868E+001
 2.7315581E-001, 5.3768310E-002, 0.0000000E+000, 1.0000000E+000, 4.4940841E+001
 2.7434604E-001, 5.3716692E-002, 0.0000000E+000, 1.0000000E+000, 4.6060418E+001
 2.7672651E-001, 5.3664776E-002, 0.0000000E+000, 1.0000000E+000, 4.6509822E+001
 2.7886239E-001, 5.3607689E-002, 0.0000000E+000, 1.0000000E+000, 4.8409196E+001
 2.8099828E-001, 5.3544903E-002, 0.0000000E+000, 1.0000000E+000, 4.9881383E+001
 2.8206622E-001, 5.3497577E-002, 0.0000000E+000, 1.0000000E+000, 5.1244428E+001
 2.8420210E-001, 5.3450016E-002, 0.0000000E+000, 1.0000000E+000, 5.2367427E+001
 2.8633798E-001, 5.3386289E-002, 0.0000000E+000, 1.0000000E+000, 5.3843930E+001
 2.8847387E-001, 5.3322190E-002, 0.0000000E+000, 1.0000000E+000, 5.6241921E+001
 2.9060975E-001, 5.3257721E-002, 0.0000000E+000, 1.0000000E+000, 5.7719417E+001
 2.9274563E-001, 5.3192884E-002, 0.0000000E+000, 1.0000000E+000, 5.9197099E+001
 2.9488152E-001, 5.3127681E-002, 0.0000000E+000, 1.0000000E+000, 6.0670569E+001
 2.9701740E-001, 5.3062113E-002, 0.0000000E+000, 1.0000000E+000, 6.2144189E+001
 2.9808534E-001, 5.3012711E-002, 0.0000000E+000, 1.0000000E+000, 6.3099309E+001
 3.0022122E-001, 5.2963084E-002, 0.0000000E+000, 1.0000000E+000, 6.3316455E+001
 3.0235711E-001, 5.2896616E-002, 0.0000000E+000, 1.0000000E+000, 6.3585809E+001
 3.0449299E-001, 5.2829791E-002, 0.0000000E+000, 1.0000000E+000, 6.3875075E+001
 3.0662887E-001, 5.2762612E-002, 0.0000000E+000, 1.0000000E+000, 6.4108953E+001
 3.0876476E-001, 5.2695080E-002, 0.0000000E+000, 1.0000000E+000, 6.4429131E+001
 3.1090064E-001, 5.2627198E-002, 0.0000000E+000, 1.0000000E+000, 6.4698964E+001
 3.1303652E-001, 5.2558967E-002, 0.0000000E+000, 1.0000000E+000, 6.4971333E+001
 3.1410446E-001, 5.2507578E-002, 0.0000000E+000, 1.0000000E+000, 6.5146417E+001
 3.1624035E-001, 5.2455974E-002, 0.0000000E+000, 1.0000000E+000, 6.5565988E+001
 3.1837623E-001, 5.2386883E-002, 0.0000000E+000, 1.0000000E+000, 6.6097558E+001
 3.2040384E-001, 5.2323391E-002, 0.0000000E+000, 1.0000000E+000, 6.8081857E+001
 3.2232318E-001, 5.2263621E-002, 0.0000000E+000, 1.0000000E+000, 6.9831849E+001
 3.2424252E-001, 5.2200707E-002, 0.0000000E+000, 1.0000000E+000, 7.2268914E+001
 3.2616185E-001, 5.2137522E-002, 0.0000000E+000, 1.0000000E+000, 7.3755414E+001
 3.2808119E-001, 5.2074069E-002, 0.0000000E+000, 1.0000000E+000, 7.5383706E+001
 3.3000053E-001, 5.2010348E-002, 0.0000000E+000, 1.0000000E+000, 7.6855111E+001
 3.3287954E-001, 5.1930310E-002, 0.0000000E+000, 1.0000000E+000, 7.9311000E+001
 3.3479888E-001, 5.1849888E-002, 0.0000000E+000, 1.0000000E+000, 8.1627313E+001
 3.3671821E-001, 5.1785245E-002, 0.0000000E+000, 1.0000000E+000, 8.3168733E+001
 3.3863755E-001, 5.1720341E-002, 0.0000000E+000, 1.0000000E+000, 8.4641278E+001
 3.4055689E-001, 5.1655180E-002, 0.0000000E+000, 1.0000000E+000, 8.5563291E+001
 3.4247623E-001, 5.1589761E-002, 0.0000000E+000, 1.0000000E+000, 8.6200784E+001
 3.4439556E-001, 5.1524088E-002, 0.0000000E+000, 1.0000000E+000, 8.6604932E+001
 3.4631490E-001, 5.1458161E-002, 0.0000000E+000, 1.0000000E+000, 8.6951550E+001
 3.4823424E-001, 5.1391982E-002, 0.0000000E+000, 1.0000000E+000, 8.7324094E+001
 3.5015358E-001, 5.1325552E-002, 0.0000000E+000, 1.0000000E+000, 8.7677209E+001
 3.5207292E-001, 5.1258874E-002, 0.0000000E+000, 1.0000000E+000, 8.9152406E+001
 3.5495192E-001, 5.1175167E-002, 0.0000000E+000, 1.0000000E+000, 9.0940159E+001
 3.5687126E-001, 5.1091102E-002, 0.0000000E+000, 1.0000000E+000, 9.1768136E+001
 3.5879060E-001, 5.1023566E-002, 0.0000000E+000, 1.0000000E+000, 9.2377236E+001
 3.6070994E-001, 5.0955789E-002, 0.0000000E+000, 1.0000000E+000, 9.2714669E+001
 3.6262928E-001, 5.0887773E-002, 0.0000000E+000, 1.0000000E+000, 9.3036645E+001
 3.6454861E-001, 5.0819518E-002, 0.0000000E+000, 1.0000000E+000, 9.3610391E+001
 3.6646795E-001, 5.0751027E-002, 0.0000000E+000, 1.0000000E+000, 9.4004979E+001
 3.6829130E-001, 5.0688107E-002, 0.0000000E+000, 1.0000000E+000, 9.4523421E+001
 3.7001865E-001, 5.0628893E-002, 0.0000000E+000, 1.0000000E+000, 9.5093968E+001
 3.7260967E-001, 5.0551089E-002, 0.0000000E+000, 1.0000000E+000, 9.5465931E+001
 3.7433702E-001, 5.0473013E-002, 0.0000000E+000, 1.0000000E+000, 9.5865804E+001
 3.7606437E-001, 5.0410337E-002, 0.0000000E+000, 1.0000000E+000, 9.6194268E+001
 3.7865539E-001, 5.0331725E-002, 0.0000000E+000, 1.0000000E+000, 9.6588014E+001
 3.8038274E-001, 5.0252847E-002, 0.0000000E+000, 1.0000000E+000, 9.6891755E+001
 3.8211009E-001, 5.0189533E-002, 0.0000000E+000, 1.0000000E+000, 9.8523206E+001
 3.8470112E-001, 5.0110130E-002, 0.0000000E+000, 1.0000000E+000, 1.0036765E+002
 3.8642847E-001, 5.0030468E-002, 0.0000000E+000, 1.0000000E+000, 1.0232766E+002
 3.8815581E-001, 4.9966532E-002, 0.0000000E+000, 1.0000000E+000, 1.0420995E+002
 3.9074684E-001, 4.9886358E-002, 0.0000000E+000, 1.0000000E+000, 1.0678094E+002
 3.9247419E-001, 4.9805930E-002, 0.0000000E+000, 1.0000000E+000, 1.0865996E+002
 3.9420154E-001, 4.9741387E-002, 0.0000000E+000, 1.0000000E+000, 1.1055044E+002
 3.9679256E-001, 4.9660459E-002, 0.0000000E+000, 1.0000000E+000, 1.1262858E+002
 3.9851991E-001, 4.9579284E-002, 0.0000000E+000, 1.0000000E+000, 1.1467816E+002
 4.0024726E-001, 4.9514149E-002, 0.0000000E+000, 1.0000000E+000, 1.1632015E+002
 4.0283829E-001, 4.9432486E-002, 0.0000000E+000, 1.0000000E+000, 1.1833806E+002
 4.0456564E-001, 4.9350583E-002, 0.0000000E+000, 1.0000000E+000, 1.2047247E+002
 4.0629298E-001, 4.9284870E-002, 0.0000000E+000, 1.0000000E+000, 1.2241182E+002
 4.0802033E-001, 4.9218994E-002, 0.0000000E+000, 1.0000000E+000, 1.2315104E+002
 4.1061136E-001, 4.9136415E-002, 0.0000000E+000, 1.0000000E+000, 1.2356809E+002
 4.1233871E-001, 4.9053603E-002, 0.0000000E+000, 1.0000000E+000, 1.2480388E+002
 4.1406606E-001, 4.8987168E-002, 0.0000000E+000, 1.0000000E+000, 1.2650857E+002
 4.1665708E-001, 4.8903897E-002, 0.0000000E+000, 1.0000000E+000, 1.2902106E+002
 4.1838443E-001, 4.8820400E-002, 0.0000000E+000, 1.0000000E+000, 1.3113666E+002
 4.2011178E-001, 4.8753422E-002, 0.0000000E+000, 1.0000000E+000, 1.3262102E+002
 4.2261545E-001, 4.8673824E-002, 0.0000000E+000, 1.0000000E+000, 1.3486756E+002
 4.2416809E-001, 4.8600676E-002, 0.0000000E+000, 1.0000000E+000, 1.3732816E+002
 4.2649705E-001, 4.8524850E-002, 0.0000000E+000, 1.0000000E+000, 1.3951888E+002
 4.2804969E-001, 4.8448849E-002, 0.0000000E+000, 1.0000000E+000, 1.4123039E+002
 4.3037865E-001, 4.8372650E-002, 0.0000000E+000, 1.0000000E+000, 1.4191574E+002
 4.3270761E-001, 4.8280976E-002, 0.0000000E+000, 1.0000000E+000, 1.4273251E+002
 4.3426025E-001, 4.8204387E-002, 0.0000000E+000, 1.0000000E+000, 1.4328520E+002
 4.3658921E-001, 4.8127606E-002, 0.0000000E+000, 1.0000000E+000, 1.4369845E+002
 4.3814186E-001, 4.8050658E-002, 0.0000000E+000, 1.0000000E+000, 1.4409579E+002
 4.4047082E-001, 4.7973522E-002, 0.0000000E+000, 1.0000000E+000, 1.4445887E+002
 4.4202346E-001, 4.7896223E-002, 0.0000000E+000, 1.0000000E+000, 1.4534636E+002
 4.4435242E-001, 4.7818739E-002, 0.0000000E+000, 1.0000000E+000, 1.4581152E+002
 4.4668138E-001, 4.7725540E-002, 0.0000000E+000, 1.0000000E+000, 1.4666426E+002
 4.4823402E-001, 4.7647692E-002, 0.0000000E+000, 1.0000000E+000, 1.4705435E+002
 4.5056298E-001, 4.7569666E-002, 0.0000000E+000, 1.0000000E+000, 1.4753607E+002
 4.5211562E-001, 4.7491486E-002, 0.0000000E+000, 1.0000000E+000, 1.4793550E+002
 4.5444458E-001, 4.7413130E-002, 0.0000000E+000, 1.0000000E+000, 1.4833423E+002
 4.5677354E-001, 4.7318895E-002, 0.0000000E+000, 1.0000000E+000, 1.4887227E+002
 4.5832618E-001, 4.7240195E-002, 0.0000000E+000, 1.0000000E+000, 1.4960188E+002
 4.6065514E-001, 4.7161326E-002, 0.0000000E+000, 1.0000000E+000, 1.5005425E+002
 4.6220778E-001, 4.7082310E-002, 0.0000000E+000, 1.0000000E+000, 1.5045391E+002
 4.6453674E-001, 4.7003128E-002, 0.0000000E+000, 1.0000000E+000, 1.5082211E+002
 4.6608938E-001, 4.6923804E-002, 0.0000000E+000, 1.0000000E+000, 1.5119289E+002
 4.6841834E-001, 4.6844317E-002, 0.0000000E+000, 1.0000000E+000, 1.5151846E+002
 4.7074731E-001, 4.6748742E-002, 0.0000000E+000, 1.0000000E+000, 1.5190385E+002
 4.7229995E-001, 4.6668937E-002, 0.0000000E+000, 1.0000000E+000, 1.5264363E+002
 4.7462891E-001, 4.6588977E-002, 0.0000000E+000, 1.0000000E+000, 1.5319511E+002
 4.7618155E-001, 4.6508882E-002, 0.0000000E+000, 1.0000000E+000, 1.5353394E+002
 4.7851051E-001, 4.6428634E-002, 0.0000000E+000, 1.0000000E+000, 1.5386321E+002
 4.8006315E-001, 4.6348255E-002, 0.0000000E+000, 1.0000000E+000, 1.5418252E+002
 4.8239211E-001, 4.6267727E-002, 0.0000000E+000, 1.0000000E+000, 1.5447235E+002
 4.8456489E-001, 4.6179407E-002, 0.0000000E+000, 1.0000000E+000, 1.5487114E+002
 4.8665957E-001, 4.6093472E-002, 0.0000000E+000, 1.0000000E+000, 1.5525899E+002
 4.8805603E-001, 4.6020673E-002, 0.0000000E+000, 1.0000000E+000, 1.5557649E+002
 4.9015071E-001, 4.5947758E-002, 0.0000000E+000, 1.0000000E+000, 1.5586859E+002
 4.9224540E-001, 4.5860126E-002, 0.0000000E+000, 1.0000000E+000, 1.5684588E+002
 4.9434008E-001, 4.5772343E-002, 0.0000000E+000, 1.0000000E+000, 1.5723989E+002
 4.9643477E-001, 4.5684412E-002, 0.0000000E+000, 1.0000000E+000, 1.5761318E+002
