s,m/s
 5.0002388E+001, 9.4693336E-001
 5.0101435E+001, 9.5292286E-001
 5.0200483E+001, 9.5738438E-001
 5.0304101E+001, 9.5748669E-001
 5.0400482E+001, 9.5610674E-001
 5.0501053E+001, 9.5472488E-001
 5.0601625E+001, 9.5409896E-001
 5.0702196E+001, 9.5927299E-001
 5.0802767E+001, 9.6600414E-001
 5.0903338E+001, 9.6443444E-001
 5.1003909E+001, 9.6126717E-001
 5.1100198E+001, 9.5881111E-001
 5.1202154E+001, 9.5992883E-001
 5.1301476E+001, 9.6086152E-001
 5.1400798E+001, 9.5405953E-001
 5.1501579E+001, 9.4583705E-001
 5.1601812E+001, 9.4474967E-001
 5.1702416E+001, 9.4692836E-001
 5.1801940E+001, 9.4627768E-001
 5.1903852E+001, 9.4665969E-001
 5.2003412E+001, 9.4995555E-001
 5.2101799E+001, 9.5266790E-001
 5.2203838E+001, 9.5071687E-001
 5.2301626E+001, 9.4774321E-001
 5.2402346E+001, 9.5111216E-001
 5.2502224E+001, 9.4788086E-001
 5.2602864E+001, 9.4474244E-001
 5.2703503E+001, 9.4844307E-001
 5.2804143E+001, 9.4964962E-001
 5.2900590E+001, 9.5174899E-001
 5.3001230E+001, 9.5216697E-001
 5.3101870E+001, 9.5184591E-001
 5.3200551E+001, 9.5171962E-001
 5.3301211E+001, 9.5196786E-001
 5.3402981E+001, 9.5454531E-001
 5.3500681E+001, 9.5647795E-001
 5.3602451E+001, 9.5577511E-001
 5.3700150E+001, 9.5858811E-001
 5.3801920E+001, 9.5437114E-001
 5.3903690E+001, 9.4985532E-001
 5.4001389E+001, 9.4802847E-001
 5.4103159E+001, 9.4929549E-001
 5.4200858E+001, 9.5238170E-001
 5.4302628E+001, 9.6007207E-001
 5.4400327E+001, 9.6657307E-001
 5.4502097E+001, 9.6287196E-001
 5.4600204E+001, 9.5592704E-001
 5.4703649E+001, 9.5343547E-001
 5.4803021E+001, 9.5255069E-001
 5.4903586E+001, 9.5610795E-001
 5.5004151E+001, 9.6082166E-001
 5.5100343E+001, 9.6539223E-001
 5.5200742E+001, 9.6055130E-001
 5.5301042E+001, 9.4914082E-001
 5.5403323E+001, 9.4334581E-001
 5.5503526E+001, 9.4680817E-001
 5.5601223E+001, 9.5004600E-001
 5.5703572E+001, 9.5181126E-001
 5.5801985E+001, 9.5532286E-001
 5.5900398E+001, 9.6045128E-001
 5.6002748E+001, 9.5801719E-001
 5.6102372E+001, 9.5276315E-001
 5.6202535E+001, 9.5058417E-001
 5.6302699E+001, 9.4881497E-001
 5.6402862E+001, 9.4498820E-001
 5.6503279E+001, 9.3934147E-001
 5.6602175E+001, 9.3712580E-001
 5.6702337E+001, 9.4311813E-001
 5.6802498E+001, 9.4939726E-001
 5.6902660E+001, 9.4952801E-001
 5.7001500E+001, 9.5036662E-001
 5.7100035E+001, 9.5106791E-001
 5.7202359E+001, 9.4856025E-001
 5.7300894E+001, 9.4690939E-001
 5.7403218E+001, 9.5037662E-001
 5.7504027E+001, 9.5666463E-001
 5.7603629E+001, 9.5636710E-001
 5.7700362E+001, 9.5685428E-001
 5.7802676E+001, 9.5692441E-001
 5.7900897E+001, 9.5543764E-001
 5.8003211E+001, 9.5606831E-001
 5.8101433E+001, 9.6486974E-001
 5.8200473E+001, 9.7017578E-001
 5.8304014E+001, 9.6640984E-001
 5.8403054E+001, 9.6205924E-001
 5.8502094E+001, 9.5592295E-001
 5.8601134E+001, 9.5104526E-001
 5.8700699E+001, 9.5448575E-001
 5.8803684E+001, 9.6398679E-001
 5.8902708E+001, 9.6806014E-001
 5.9000940E+001, 9.6669241E-001
 5.9101153E+001, 9.6142668E-001
 5.9201365E+001, 9.5478024E-001
 5.9301578E+001, 9.5186611E-001
 5.9401790E+001, 9.5502709E-001
 5.9502771E+001, 9.5540839E-001
 5.9602283E+001, 9.5639467E-001
 5.9701794E+001, 9.5731053E-001
 5.9800923E+001, 9.5769594E-001
 5.9900083E+001, 9.5937598E-001
 6.0002979E+001, 9.6465451E-001
 6.0101759E+001, 9.6558112E-001
 6.0200540E+001, 9.6437965E-001
 6.0303436E+001, 9.6627913E-001
 6.0402216E+001, 9.6359136E-001
 6.0500996E+001, 9.5583614E-001
 6.0603892E+001, 9.5066586E-001
 6.0702672E+001, 9.5447678E-001
 6.0801452E+001, 9.5963276E-001
 6.0900232E+001, 9.5810499E-001
 6.1003670E+001, 9.5590805E-001
 6.1101188E+001, 9.5567579E-001
 6.1202770E+001, 9.6236718E-001
 6.1300288E+001, 9.6805560E-001
 6.1401869E+001, 9.6763725E-001
 6.1501911E+001, 9.6731017E-001
 6.1600346E+001, 9.6115411E-001
 6.1700793E+001, 9.5381470E-001
 6.1800883E+001, 9.4722351E-001
 6.1900974E+001, 9.4654176E-001
 6.2003760E+001, 9.5316748E-001
 6.2101156E+001, 9.5931539E-001
 6.2202786E+001, 9.6532431E-001
 6.2300182E+001, 9.6703829E-001
 6.2401813E+001, 9.6397183E-001
 6.2503443E+001, 9.6241478E-001
 6.2600839E+001, 9.6751773E-001
 6.2702470E+001, 9.7390278E-001
 6.2804101E+001, 9.7659728E-001
 6.2901497E+001, 9.7184057E-001
 6.3003127E+001, 9.6496313E-001
 6.3100523E+001, 9.6176229E-001
 6.3202154E+001, 9.5787578E-001
 6.3303784E+001, 9.5396131E-001
 6.3401180E+001, 9.5269900E-001
 6.3502811E+001, 9.5321592E-001
 6.3600207E+001, 9.4873832E-001
 6.3701837E+001, 9.4534244E-001
 6.3803468E+001, 9.5011896E-001
 6.3900356E+001, 9.5692770E-001
 6.4001716E+001, 9.6386187E-001
 6.4103075E+001, 9.6616694E-001
 6.4200380E+001, 9.5960012E-001
 6.4301740E+001, 9.4952684E-001
 6.4401231E+001, 9.4730870E-001
 6.4500366E+001, 9.4848422E-001
 6.4600227E+001, 9.5242941E-001
 6.4700088E+001, 9.5804750E-001
 6.4803943E+001, 9.5552954E-001
 6.4903805E+001, 9.4941490E-001
 6.5003666E+001, 9.4555458E-001
 6.5103527E+001, 9.4536032E-001
 6.5200467E+001, 9.4867358E-001
 6.5303103E+001, 9.4656428E-001
 6.5401791E+001, 9.4697861E-001
 6.5500479E+001, 9.4943356E-001
 6.5603115E+001, 9.4711339E-001
 6.5701803E+001, 9.4744237E-001
 6.5800886E+001, 9.4955117E-001
 6.5901507E+001, 9.5311341E-001
 6.6001510E+001, 9.6248821E-001
 6.6102666E+001, 9.7169853E-001
 6.6204208E+001, 9.7241743E-001
 6.6301518E+001, 9.6784241E-001
 6.6403059E+001, 9.6027696E-001
 6.6500370E+001, 9.5318186E-001
 6.6601714E+001, 9.4997387E-001
 6.6700203E+001, 9.5301119E-001
 6.6801723E+001, 9.5680909E-001
 6.6901728E+001, 9.6371034E-001
 6.7000445E+001, 9.6966805E-001
 6.7103304E+001, 9.7341712E-001
 6.7202918E+001, 9.7131053E-001
 6.7303119E+001, 9.6835874E-001
 6.7402752E+001, 9.6594051E-001
 6.7501603E+001, 9.6458414E-001
 6.7602844E+001, 9.6404439E-001
 6.7702537E+001, 9.6384483E-001
 6.7801836E+001, 9.6237366E-001
 6.7902516E+001, 9.5778238E-001
 6.8002421E+001, 9.5370203E-001
 6.8103474E+001, 9.5008379E-001
 6.8200895E+001, 9.5218449E-001
 6.8302497E+001, 9.5874253E-001
 6.8401475E+001, 9.6107015E-001
 6.8500453E+001, 9.6111803E-001
 6.8603555E+001, 9.6169827E-001
 6.8702533E+001, 9.6542375E-001
 6.8802748E+001, 9.6944330E-001
 6.8902551E+001, 9.6695544E-001
 6.9002354E+001, 9.6388439E-001
 6.9102157E+001, 9.6235905E-001
 6.9203774E+001, 9.5617353E-001
 6.9303358E+001, 9.5125343E-001
 6.9402491E+001, 9.4945687E-001
 6.9501624E+001, 9.4957362E-001
 6.9600757E+001, 9.5053002E-001
 6.9704252E+001, 9.5375524E-001
 6.9800213E+001, 9.5339332E-001
 6.9900536E+001, 9.5321309E-001
 7.0001823E+001, 9.5843205E-001
 7.0102624E+001, 9.6442984E-001
 7.0202649E+001, 9.6585442E-001
 7.0300735E+001, 9.6477508E-001
 7.0400739E+001, 9.5738595E-001
 7.0500040E+001, 9.5073568E-001
 7.0603018E+001, 9.4854258E-001
 7.0702319E+001, 9.4870485E-001
 7.0801620E+001, 9.5555752E-001
 7.0901288E+001, 9.6223075E-001
 7.1000809E+001, 9.6298160E-001
 7.1103162E+001, 9.6063502E-001
 7.1201065E+001, 9.5503099E-001
 7.1301205E+001, 9.4754764E-001
 7.1400464E+001, 9.4297512E-001
 7.1500748E+001, 9.4324644E-001
 7.1600417E+001, 9.5266481E-001
 7.1701932E+001, 9.5996507E-001
 7.1803446E+001, 9.5983116E-001
 7.1900900E+001, 9.5185868E-001
 7.2001008E+001, 9.4513137E-001
 7.2102266E+001, 9.4140628E-001
 7.2203315E+001, 9.4910088E-001
 7.2302212E+001, 9.6013887E-001
 7.2402782E+001, 9.6682886E-001
 7.2500100E+001, 9.6209500E-001
 7.2603830E+001, 9.5282134E-001
 7.2701636E+001, 9.4920756E-001
 7.2801681E+001, 9.5056420E-001
 7.2901726E+001, 9.5634212E-001
 7.3002178E+001, 9.6212535E-001
 7.3100815E+001, 9.6573299E-001
 7.3203935E+001, 9.6203298E-001
 7.3302055E+001, 9.5077744E-001
 7.3402616E+001, 9.4491523E-001
 7.3500758E+001, 9.4144599E-001
 7.3600265E+001, 9.4372300E-001
 7.3702843E+001, 9.4989012E-001
 7.3800190E+001, 9.5628307E-001
 7.3901595E+001, 9.5904170E-001
 7.4002999E+001, 9.5280150E-001
 7.4100419E+001, 9.4461172E-001
 7.4200127E+001, 9.4193582E-001
 7.4302145E+001, 9.4174791E-001
 7.4401726E+001, 9.4313603E-001
 7.4501307E+001, 9.5384590E-001
 7.4600889E+001, 9.6204497E-001
 7.4700802E+001, 9.6404955E-001
 7.4802858E+001, 9.5925689E-001
 7.4901512E+001, 9.5205990E-001
 7.5001671E+001, 9.4603647E-001
 7.5102574E+001, 9.4894739E-001
 7.5202729E+001, 9.5532516E-001
 7.5301389E+001, 9.5664392E-001
 7.5400049E+001, 9.5319748E-001
 7.5502820E+001, 9.4901352E-001
 7.5601480E+001, 9.4491799E-001
 7.5700140E+001, 9.4305268E-001
 7.5801441E+001, 9.4635324E-001
 7.5901678E+001, 9.4805144E-001
 7.6002416E+001, 9.5123703E-001
 7.6101604E+001, 9.5542155E-001
 7.6203891E+001, 9.5331025E-001
 7.6301916E+001, 9.4910434E-001
 7.6403522E+001, 9.4894557E-001
 7.6501480E+001, 9.5749036E-001
 7.6603206E+001, 9.6676154E-001
 7.6703801E+001, 9.6606141E-001
 7.6803266E+001, 9.6483822E-001
 7.6902731E+001, 9.6165536E-001
 7.7002196E+001, 9.5605719E-001
 7.7101661E+001, 9.5874250E-001
 7.7201126E+001, 9.6461084E-001
 7.7300591E+001, 9.6253773E-001
 7.7400056E+001, 9.6073588E-001
 7.7503666E+001, 9.5991473E-001
 7.7603131E+001, 9.5547771E-001
 7.7702596E+001, 9.5006252E-001
 7.7800453E+001, 9.4690791E-001
 7.7903546E+001, 9.4842775E-001
 7.8002674E+001, 9.5418056E-001
 7.8101802E+001, 9.6062611E-001
 7.8200533E+001, 9.5873693E-001
 7.8300850E+001, 9.5398320E-001
 7.8401168E+001, 9.4867042E-001
 7.8503911E+001, 9.4715603E-001
 7.8601261E+001, 9.5151148E-001
 7.8700297E+001, 9.5750761E-001
 7.8803022E+001, 9.6546415E-001
 7.8902496E+001, 9.6909222E-001
 7.9001970E+001, 9.6389219E-001
 7.9101444E+001, 9.5504875E-001
 7.9200918E+001, 9.5242118E-001
 7.9300392E+001, 9.5134184E-001
 7.9404010E+001, 9.5101098E-001
 7.9503484E+001, 9.5743814E-001
 7.9602958E+001, 9.7006651E-001
 7.9702432E+001, 9.7598878E-001
 7.9801906E+001, 9.6834540E-001
 7.9901380E+001, 9.5597298E-001
 8.0000854E+001, 9.4771842E-001
 8.0100328E+001, 9.4784888E-001
 8.0200859E+001, 9.5640698E-001
 8.0302358E+001, 9.6382734E-001
 8.0403856E+001, 9.6639614E-001
 8.0500483E+001, 9.6192388E-001
 8.0602257E+001, 9.5970256E-001
 8.0700396E+001, 9.5674353E-001
 8.0804293E+001, 9.5335985E-001
 8.0900204E+001, 9.5041212E-001
 8.1003308E+001, 9.4390591E-001
 8.1103698E+001, 9.4220041E-001
 8.1200369E+001, 9.4917110E-001
 8.1300387E+001, 9.5464989E-001
 8.1403109E+001, 9.6044667E-001
 8.1502782E+001, 9.5851904E-001
 8.1602455E+001, 9.5944389E-001
 8.1702128E+001, 9.5882604E-001
 8.1801402E+001, 9.5606141E-001
 8.1902271E+001, 9.5000465E-001
 8.2002934E+001, 9.4741612E-001
 8.2102510E+001, 9.5360361E-001
 8.2203761E+001, 9.6314175E-001
 8.2301118E+001, 9.6647598E-001
 8.2402369E+001, 9.6672596E-001
 8.2504010E+001, 9.6678450E-001
 8.2602535E+001, 9.6574802E-001
 8.2701060E+001, 9.6528331E-001
 8.2803869E+001, 9.6824233E-001
 8.2902394E+001, 9.7103022E-001
 8.3000919E+001, 9.6939837E-001
 8.3103728E+001, 9.5840846E-001
 8.3202802E+001, 9.5074595E-001
 8.3302019E+001, 9.4871886E-001
 8.3400818E+001, 9.5345392E-001
 8.3501958E+001, 9.5408065E-001
 8.3603098E+001, 9.5482044E-001
 8.3700192E+001, 9.5514022E-001
 8.3801332E+001, 9.5329003E-001
 8.3902471E+001, 9.5009442E-001
 8.4003611E+001, 9.5163399E-001
 8.4100705E+001, 9.4923882E-001
 8.4201845E+001, 9.4553999E-001
 8.4302202E+001, 9.5016744E-001
 8.4400386E+001, 9.5683672E-001
 8.4500019E+001, 9.5864050E-001
 8.4603637E+001, 9.5675028E-001
 8.4702075E+001, 9.4978335E-001
 8.4802172E+001, 9.4762532E-001
 8.4903019E+001, 9.5079500E-001
 8.5002581E+001, 9.5633820E-001
 8.5103536E+001, 9.6328306E-001
 8.5202292E+001, 9.6436177E-001
 8.5302635E+001, 9.6320272E-001
 8.5402978E+001, 9.6206760E-001
 8.5503320E+001, 9.5882467E-001
 8.5601781E+001, 9.6178287E-001
 8.5700491E+001, 9.6755538E-001
 8.5803492E+001, 9.6873179E-001
 8.5900518E+001, 9.6339359E-001
 8.6000153E+001, 9.5832946E-001
 8.6103621E+001, 9.5533574E-001
 8.6204022E+001, 9.5942532E-001
 8.6300975E+001, 9.6328456E-001
 8.6402143E+001, 9.6418286E-001
 8.6503311E+001, 9.6140803E-001
 8.6600264E+001, 9.5978324E-001
 8.6701432E+001, 9.5980143E-001
 8.6802600E+001, 9.6534284E-001
 8.6903768E+001, 9.6758351E-001
 8.7000721E+001, 9.6430841E-001
 8.7101889E+001, 9.5778886E-001
 8.7203057E+001, 9.5534269E-001
 8.7300010E+001, 9.5581746E-001
 8.7401178E+001, 9.5326084E-001
 8.7502346E+001, 9.5366486E-001
 8.7601518E+001, 9.6154770E-001
 8.7703731E+001, 9.7015914E-001
 8.7803304E+001, 9.7324542E-001
 8.7902877E+001, 9.6942661E-001
 8.8002450E+001, 9.7022047E-001
 8.8101607E+001, 9.6785689E-001
 8.8202010E+001, 9.5948159E-001
 8.8300744E+001, 9.5580084E-001
 8.8402853E+001, 9.5926906E-001
 8.8500878E+001, 9.6727615E-001
 8.8602987E+001, 9.6908561E-001
 8.8701011E+001, 9.6763207E-001
 8.8803120E+001, 9.6570017E-001
 8.8901553E+001, 9.6273784E-001
 8.9000394E+001, 9.5896597E-001
 8.9101307E+001, 9.5922311E-001
 8.9202220E+001, 9.6460756E-001
 8.9303133E+001, 9.7107191E-001
 8.9400009E+001, 9.7175754E-001
 8.9500922E+001, 9.6618326E-001
 8.9603046E+001, 9.5783391E-001
 8.9700730E+001, 9.5820327E-001
 8.9802853E+001, 9.6315392E-001
 8.9900537E+001, 9.6672412E-001
 9.0002661E+001, 9.6883819E-001
 9.0100345E+001, 9.7042718E-001
 9.0202468E+001, 9.7183768E-001
 9.0300152E+001, 9.6746000E-001
 9.0402276E+001, 9.6495801E-001
 9.0504400E+001, 9.6669305E-001
 9.0602083E+001, 9.6991010E-001
 9.0704207E+001, 9.7484988E-001
 9.0801891E+001, 9.7498195E-001
 9.0904015E+001, 9.7428484E-001
 9.1001698E+001, 9.7641134E-001
 9.1103822E+001, 9.7212660E-001
 9.1201506E+001, 9.6614471E-001
 9.1303630E+001, 9.6499210E-001
 9.1401313E+001, 9.6670221E-001
 9.1503437E+001, 9.6635999E-001
 9.1601121E+001, 9.6375382E-001
 9.1703244E+001, 9.6144745E-001
 9.1800928E+001, 9.6365256E-001
 9.1903052E+001, 9.6591894E-001
 9.2000736E+001, 9.6316124E-001
 9.2102859E+001, 9.6128959E-001
 9.2200344E+001, 9.6797028E-001
 9.2302878E+001, 9.6840004E-001
 9.2401140E+001, 9.6355607E-001
 9.2503454E+001, 9.5943330E-001
 9.2603338E+001, 9.6296086E-001
 9.2703223E+001, 9.6471050E-001
 9.2803940E+001, 9.6361110E-001
 9.2903968E+001, 9.6137258E-001
 9.3003577E+001, 9.6213085E-001
 9.3102776E+001, 9.6292351E-001
 9.3201975E+001, 9.6333166E-001
 9.3301175E+001, 9.5989303E-001
 9.3403458E+001, 9.5498113E-001
 9.3502552E+001, 9.5172361E-001
 9.3601672E+001, 9.6051653E-001
 9.3701821E+001, 9.6733356E-001
 9.3803448E+001, 9.6747291E-001
 9.3904262E+001, 9.6301258E-001
 9.4002638E+001, 9.5698022E-001
 9.4101013E+001, 9.5330511E-001
 9.4200262E+001, 9.5478115E-001
 9.4300844E+001, 9.6658226E-001
 9.4401828E+001, 9.7567834E-001
 9.4503618E+001, 9.7515560E-001
 9.4600981E+001, 9.7257454E-001
 9.4702770E+001, 9.6631418E-001
 9.4800134E+001, 9.6436129E-001
 9.4901923E+001, 9.6469883E-001
 9.5003712E+001, 9.6400796E-001
 9.5100567E+001, 9.6658493E-001
 9.5202054E+001, 9.6273756E-001
 9.5300317E+001, 9.5175930E-001
 9.5400926E+001, 9.4438585E-001
 9.5501095E+001, 9.3762187E-001
 9.5603046E+001, 9.4427584E-001
 9.5701220E+001, 9.4804097E-001
 9.5802977E+001, 9.4665141E-001
 9.5900286E+001, 9.4831986E-001
 9.6003040E+001, 9.4978045E-001
 9.6101683E+001, 9.4851898E-001
 9.6200326E+001, 9.4493936E-001
 9.6303079E+001, 9.4612738E-001
 9.6401722E+001, 9.5281213E-001
 9.6500366E+001, 9.4857840E-001
 9.6601175E+001, 9.4917858E-001
 9.6700137E+001, 9.5880837E-001
 9.6801101E+001, 9.6268799E-001
 9.6902836E+001, 9.6184844E-001
 9.7003979E+001, 9.5894208E-001
 9.7101710E+001, 9.5546622E-001
 9.7203080E+001, 9.5825573E-001
 9.7301468E+001, 9.6542365E-001
 9.7403955E+001, 9.6561094E-001
 9.7502343E+001, 9.6017744E-001
 9.7600731E+001, 9.5651853E-001
 9.7703219E+001, 9.5211736E-001
 9.7801607E+001, 9.5518804E-001
 9.7904094E+001, 9.5758622E-001
 9.8002482E+001, 9.5947741E-001
 9.8101280E+001, 9.6074523E-001
 9.8200488E+001, 9.5881538E-001
 9.8304206E+001, 9.5371430E-001
 9.8401208E+001, 9.5308770E-001
 9.8502251E+001, 9.5736622E-001
 9.8603295E+001, 9.6532210E-001
 9.8703935E+001, 9.7110608E-001
 9.8801745E+001, 9.6875761E-001
 9.8900657E+001, 9.5937700E-001
 9.9002343E+001, 9.5176453E-001
 9.9104029E+001, 9.5299287E-001
 9.9201478E+001, 9.5986393E-001
 9.9302814E+001, 9.6543957E-001
 9.9401863E+001, 9.6479508E-001
 9.9502098E+001, 9.6035064E-001
 9.9601863E+001, 9.5484456E-001
 9.9701628E+001, 9.5052755E-001
 9.9803312E+001, 9.4832547E-001
 9.9900391E+001, 9.5239244E-001
 1.0000000E+002, 9.6438953E-001
